489,338,0,0,1,0
489,338,1,0,0,0
536,285,1,0,0,0
583,232,1,0,0,0
631,179,0,0,0,0
622,181,0,0,0,0
631,179,0,0,0,0
622,181,0,0,0,0
614,188,0,0,0,0
622,181,0,0,0,0
614,188,0,0,0,0
620,183,0,0,0,0
614,188,0,0,0,0
620,183,0,0,0,0
628,178,0,0,0,0
620,183,0,0,0,0
628,178,0,0,0,0
631,178,0,0,0,0
619,183,0,0,0,0
631,178,0,0,0,0
619,183,0,0,0,0
607,196,0,0,0,0
619,183,0,0,0,0
607,196,0,0,0,0
603,211,0,0,0,0
607,196,0,0,0,0
603,211,0,0,0,0
604,219,0,0,0,0
603,211,0,0,0,0
604,219,0,0,0,0
609,227,0,0,0,0
604,219,0,0,0,0
609,227,0,0,0,0
617,237,0,0,0,0
609,227,0,0,0,0
617,237,0,0,0,0
610,233,0,0,0,0
617,237,0,0,0,0
610,233,0,0,0,0
602,226,0,0,0,0
610,233,0,0,0,0
602,226,0,0,0,0
600,223,0,0,0,0
602,226,0,0,0,0
600,223,0,0,0,0
589,208,0,0,0,0
600,223,0,0,0,0
589,208,0,0,0,0
578,193,0,0,0,0
589,208,0,0,0,0
578,193,0,0,0,0
569,180,0,0,0,0
578,193,0,0,0,0
569,180,0,0,0,0
559,162,0,0,0,0
569,180,0,0,0,0
559,162,0,0,0,0
550,144,0,0,0,0
559,162,0,0,0,0
550,144,0,0,0,0
545,131,0,0,0,0
550,144,0,0,0,0
545,131,0,0,0,0
540,118,0,0,0,0
545,131,0,0,0,0
540,118,0,0,0,0
534,98,0,0,0,0
540,118,0,0,0,0
534,98,0,0,0,0
530,87,0,0,0,0
534,98,0,0,0,0
530,87,0,0,0,0
529,99,0,0,0,0
529,112,0,0,0,0
537,108,0,0,0,0
529,112,0,0,0,0
528,125,0,0,0,0
540,120,0,0,0,0
529,125,0,0,0,0
530,137,0,0,0,0
544,131,0,0,0,0
530,138,0,0,0,0
531,150,0,0,0,0
539,146,0,0,0,0
548,142,0,0,0,0
539,146,0,0,0,0
531,150,0,0,0,0
532,162,0,0,0,0
548,155,0,0,0,0
532,162,0,0,0,0
533,174,0,0,0,0
542,170,0,0,0,0
550,166,0,0,0,0
534,174,0,0,0,0
536,185,0,0,0,0
552,179,0,0,0,0
536,185,0,0,0,0
538,198,0,0,0,0
554,191,0,0,0,0
538,198,0,0,0,0
541,209,0,0,0,0
549,206,0,0,0,0
558,202,0,0,0,0
549,205,0,0,0,0
541,209,0,0,0,0
545,220,0,0,0,0
560,214,0,0,0,0
545,220,0,0,0,0
548,232,0,0,0,0
556,228,0,0,0,0
565,224,0,0,0,0
557,228,0,0,0,0
548,232,0,0,0,0
552,242,0,0,0,0
563,238,0,0,0,0
